seed_query,place_name,user_name,rating,review_text,review_date
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,kiên trần,5 sao,,một năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Nghi Đỗ,5 sao,,một năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Bich Thuy,5 sao,,một năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Van Nguyen,5 sao,,một năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Nhi Trần,5 sao,,một năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,LUU QUANG,5 sao,,3 năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Hiếu Thanh Lương,5 sao,,3 năm trước
Viglacera,Viglacera store Cửa hàng nội thất · 901 Đ. Phan Văn Trị,Chiến Nguyễn,5 sao,,3 năm trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,BINH THANH LUONG,5 sao,"Vasta Stone Signature Showroom mới khai trương của cty thương mại Viglacera  tại The River Thủ Thiêm, TP.HCM.
Trưng bày các tấm đá nung kết khổ lớn (1,6x3,2m) ứng dụng công nghệ sản xuất …",Thời gian chỉnh sửa: 7 tháng trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,Quốc Huỳnh Phước,5 sao,"Không gian showroom rộng rãi, nhiều mặt hàng mới, đẹp.",một năm trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,Diep Pham,1 sao,"Nhân viên bị khiếm khuyết về mặt ngôn ngữ, thái độ với khách hàng",6 tháng trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,huy mai đức,5 sao,Showroom trưng bày các sản phẩm viglacera 🏆 …,Thời gian chỉnh sửa: 6 tháng trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,TT Mori,3 sao,"Vigracera is a well known local manufacturer of ceramic products. For construction project, I came here to check their tile product lines. I wanted to compare with Vietceramics.

The showroom offers many oversized tiles and catch eyes of visiors. These are not bad at all, but, compared with imports from Europe, China, and India, the tile design are not refined. It tends to be crude and lacks subtlety. It looks good on big showroom, but, could be tiring or boring if you look everyday at home. The price is not cheap either, on par with those from China dnd India. Vietnam tiles are still long way to go.

Additional note. This showroom was manned by a very few staff who lacks professional knowledge or motivation to help customers. It was disappointment. You should go to Vietceramics or Laxcasa for authentic tiles.",6 tháng trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,Kế Ngọt Quê Hương vlog,5 sao,,một năm trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,Kevin Wortz,5 sao,,một năm trước
Viglacera,SHOWROOM VIGLACERA - CÔNG TY CP TM VIGLACERA CHI NHÁNH MIỀN NAM Nhà cung cấp thiết bị xây dựng · 34 Nguyễn Cơ Thạch,LAN - HUNGTC10,5 sao,,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Hoàng Hà Nguyễn,5 sao,"Chị Thủy chủ showroom bán hàng rất uy tín, giao hàng đúng hẹn.

Gạch Viglacera mình chọn là loại có thương hiệu, sản xuất tại Việt Nam chất …",9 tháng trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,AquaGarden,5 sao,Nhân viên nhiệt tình không thái độ,5 tháng trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Thanh Nguyen,1 sao,"Nhân viên cửa hàng này bán hàng không trung thực. Đặt gạch loại 1, nhưng giao gạch loại 2 hay 3 gì đấy, gạch lỗi màu.",2 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Tuấn Trương,5 sao,nhân viên nữ Thu Anh rất là dễ thương phụ vụ nhiệt tình chu đáo ân cần,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Dung Phan,4 sao,"Tư vấn nhiệt tình , giá cả hợp lý
Sẽ giới thiệu nhiều người",3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Hoàng Thị Mỹ Hoa,5 sao,"Nhân viên nhiệt tình, tư vấn rõ ràng cụ thể.",3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,36 - Hồ Việt,5 sao,Nhân viên tư vấn nhiệt tình,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,0847_Chung Thị kiều Trang,5 sao,Nhân viên tư vấn nhiệt tìnhhhh,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Như Ý Nguyễn,5 sao,tốt,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Thanh Hà Văn,5 sao,Tốt,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Lê thu Phương,5 sao,Tốt,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Kevin Wortz,5 sao,,một năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Kiệt Lê,5 sao,,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Cẩm Ly,5 sao,,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,huy phan,5 sao,,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Thu Anh Dang,5 sao,,3 năm trước
Viglacera,Showroom Viglacera Cửa hàng vật liệu xây dựng · 270 Đ. Lý Thường Kiệt,Hoà Lương văn,5 sao,,3 năm trước
Viglacera,"Viglacera Cửa hàng vật liệu xây dựng · 672A41-42, Đ. Phan Văn Trị",Ranko Lukić,5 sao,"Viglacera sanitary ware showroom, nice choice. Part of the Viglacera Corporation which is the largest building materials group in Vietnam. Have some pretty cool pieces designed by Italian designers and it really looks great.",4 năm trước
Viglacera,"Viglacera Cửa hàng vật liệu xây dựng · 672A41-42, Đ. Phan Văn Trị",Tuân Trần,4 sao,Được rồi,Thời gian chỉnh sửa: 3 năm trước
Viglacera,"Viglacera Cửa hàng vật liệu xây dựng · 672A41-42, Đ. Phan Văn Trị",Nhân Kỳ,5 sao,,3 năm trước
Viglacera,viglacera hcm Cửa hàng vật liệu xây dựng · 829 Huỳnh Tấn Phát,thanh nguyen,5 sao,"hàng đẹp, chính hãng, giá mềm",4 năm trước
Viglacera,viglacera hcm Cửa hàng vật liệu xây dựng · 829 Huỳnh Tấn Phát,Phan Thanh Phong,1 sao,,6 tháng trước
Viglacera,viglacera hcm Cửa hàng vật liệu xây dựng · 829 Huỳnh Tấn Phát,sg7 vn,5 sao,,một năm trước
Viglacera,"Chi Nhánh Công Ty Cổ Phần Thương Mại Viglacera Cửa hàng vật liệu xây dựng · 672A32 - 672A33, Đ. Phan Văn Trị",Hồng Ân Hoàng,1 sao,Quá tệ ko có cửa hàng,4 năm trước
Viglacera,"Chi Nhánh Công Ty Cổ Phần Thương Mại Viglacera Cửa hàng vật liệu xây dựng · 672A32 - 672A33, Đ. Phan Văn Trị",Vi Nguyen,5 sao,,9 tháng trước
Viglacera,"Chi Nhánh Công Ty Cổ Phần Thương Mại Viglacera Cửa hàng vật liệu xây dựng · 672A32 - 672A33, Đ. Phan Văn Trị",Thi Phan Hoang,5 sao,,2 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Cường Super,5 sao,"Dự án Nhà máy Sứ Viglacera Mỹ Xuân có tổng mức đầu tư gần 500 tỷ đồng với công suất 750.000 sản phẩm/năm. Nhà máy Sứ Viglacera Mỹ Xuân được khởi công vào tháng 7/2016 tại KCN Mỹ Xuân A, huyện Tân Thành, tỉnh Bà Rịa -Vũng Tàu. Đây là một dự …",một năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",tuyen Dinh,4 sao,Môi trường xung quanh nhà máy sắp xếp khá gọn gàng.. sạch đẹp,6 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",huy mai đức,5 sao,"Nhà máy sx sứ vệ sinh Viglacera
Thương hiệu quốc gia
Hàng việt nam chất lượng cao",Thời gian chỉnh sửa: 10 tháng trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",tep phc,3 sao,Sản phẩm thì ok. Mà nghe thấy nhiều phốt quá,5 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Xương cá TV,5 sao,Nhà máy sứ công xuất lớn nhất của Tổng cty sứ Viglacera.,7 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Tuan Dung Dinh Nguyen,4 sao,"Chỉ là nơi sản xuất, liên hệ công việc.",6 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Lê Ban Mai,5 sao,"Môi trường trong lành, sạch sẽ, văn minh!",3 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Thành trung Mai,5 sao,Cty mình còn tuyển hk ạ,3 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Hoàng hoa,2 sao,Quá bụi bặm,7 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Vu Truong Thanh,4 sao,"Nhà máy mới, đẹp",8 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Nhật Nguyễn,5 sao,,2 tháng trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",hoang nguyen,5 sao,,6 tháng trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Hoàng Nguyễn Thế Minh,4 sao,,10 tháng trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Chí Tranminh,5 sao,,một năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Tan Vo,5 sao,,một năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Tuynh Hoang,4 sao,,2 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Quốc Huy - Chaien otofun,5 sao,,3 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",nguyễn hữu phát,2 sao,,5 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Ranko Lukić,5 sao,,5 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Kiên Đàm,5 sao,,6 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",thai nguyen,5 sao,,6 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Le Ngoc Loi,4 sao,,7 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Sử Vũ Văn,5 sao,,8 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Lit Lip,5 sao,,8 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",Lai Tuan,1 sao,,8 năm trước
Viglacera,"Viglacera Mỹ Xuân Văn phòng công ty ·  · J2VG+R8X, KCN Mỹ Xuân A, tỉnh Bà Rịa Vũng Tàu",quang luu,4 sao,,8 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Khánh Trần,1 sao,Đếm xe chưa đc 20 tấn gạch mà đếm 1 ngày k xong làm ăn lề mề,Thời gian chỉnh sửa: 5 tháng trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,tuan pham,3 sao,Nhà máy được mua từ nhà máy mỹ đức cũ,5 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Vu Truong Thanh,4 sao,"Nhà máy mới, khuôn viên rộng lớn",7 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,thach le,5 sao,,6 tháng trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Phong Nguyen,4 sao,,một năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Nguyễn Diễm My,5 sao,,2 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,văn lương vũ,1 sao,,3 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Nguyễn Hoàng,4 sao,,3 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Ngô Bình,5 sao,,3 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,quan ta,5 sao,,3 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Đinh Huy (Đinh Toàn Huy),5 sao,,4 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Vi Nguyen,5 sao,,7 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,HGCWindow,4 sao,,7 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,nhadep noithat,1 sao,,7 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,Hue Minh,1 sao,,7 năm trước
Viglacera,Nhà máy Viglacera Mỹ Đức Nhà sản xuất gạch · J2XQ+57J,sang thanh,5 sao,,8 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Thiên Nguyễn,5 sao,"Đá Nung Kết chất lượng cao, sản phẩm phong phú nhiều kích thước và độ dày, bề mặt",6 tháng trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,thuy tran,4 sao,"Vị trí tuyệt vời vì nằm trong khu công nghiệp rộng rãi. Nhiều mẫu mã hiện đại, đẹp , phong phú. Anh chị em cán bộ công nhân viên đều thân thiện, chuẩn mực. Chỉ có điều : nhà ăn thật sự kém vệ sinh. Bàn lau dối nên ruồi bay nhiều. Sàn nhà …",Thời gian chỉnh sửa: một năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Trung Nguyen,5 sao,Môi trường làm việc thân thiện. Sx  gạch ốp lát granite in kỹ thuật số. Hàng Việt Nam chất lượng cao,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Nguyễn Nghị,4 sao,Dc hiện đại. Gạch ốp lát chất lượng cao,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Tham Hong,5 sao,Đúng là thương hiệu viet nam viglacera,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,ngoc hoang Tran,5 sao,Tốt good,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Khoi Nguyen Huu Khoi,5 sao,Tôt,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Bich ngoc Trân,5 sao,,một tháng trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,An Nguyen Thanh,5 sao,,4 tháng trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Đoan Phạm,5 sao,,4 năm trước
Viglacera,Nhà máy Viglacera Eurotile Nhà sản xuất · A2 Industrial Park Lot,Tuan Vi,5 sao,,4 năm trước
