brand,place_name,user_name,rating,review_text,review_date,review_date_raw,cleaned_review_text,sentiment_label,sentiment_score,score_positive,score_negative,score_neutral,aspect_service,aspect_price,aspect_product,aspect_showroom,aspect_delivery
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Thạc Hương Nhà Hàng,5,Nhân viên vui vẻ nhiệt tình thân thiện,2026-05-01,3 tuần trước,nhân viên vui vẻ nhiệt tình thân thiện,Positive,0.9925,0.9925,0.0019,0.0056,True,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Thach Doan Dinh,5,"Sản phẩm đa dạng, chất lượng, uy tín, nhân viên vui vẻ nhiệt tình.",2026-04-24,4 tuần trước,"sản phẩm đa dạng, chất lượng, uy tín, nhân viên vui vẻ nhiệt tình.",Positive,0.9929,0.9929,0.0018,0.0053,True,False,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",luan nguyen,5,Hàng hóa chất lượng thương hiệu Hoa Sen,2026-04-22,một tháng trước,hàng hóa chất lượng thương hiệu hoa sen,Positive,0.9541,0.9541,0.0081,0.0378,False,False,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Le Tuan,5,"Sản phẩm chất lượng tốt, đúng giá không đau ví - được bảo hành theo tiêu chuẩn, nhân viên thân thiện và lễ phép, Rất hài lòng và sẽ quay lại lần sau !",2026-04-22,một tháng trước,"sản phẩm chất lượng tốt, đúng giá không đau ví - được bảo hành theo tiêu chuẩn, nhân viên thân thiện và lễ phép, rất hài lòng và sẽ quay lại lần sau !",Positive,0.9929,0.9929,0.0018,0.0053,True,True,True,False,True
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",NgHuyThạc 47,5,Đúng giá - đúng chất lượng - được bảo hành,2026-04-22,một tháng trước,đúng giá - đúng chất lượng - được bảo hành,Positive,0.7727,0.7727,0.014,0.2133,False,True,True,False,True
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Vu Huynh,5,"Nhân viên thân thiện nhiệt tình tư vấn, đa dạng sản phẩm và nhiều thương hiệu để lựa chọn.",2026-04-22,một tháng trước,"nhân viên thân thiện nhiệt tình tư vấn, đa dạng sản phẩm và nhiều thương hiệu để lựa chọn.",Positive,0.9928,0.9928,0.0019,0.0053,True,False,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Phương Phạm,5,"Chúc siêu thị vật liệu xây dựng khai trương hồng phát, không ngừng vươn xa, trở thành đối tác chiến lược tin cậy của các nhà thầu và người tiêu dùng.
Chúc siêu thị xây dựng vững niềm tin, kiến tạo nên những công trình bền đẹp và thịnh vượng.",2026-04-22,một tháng trước,"chúc siêu thị vật liệu xây dựng khai trương hồng phát, không ngừng vươn xa, trở thành đối tác chiến lược tin cậy của các nhà thầu và người tiêu dùng. chúc siêu thị xây dựng vững niềm tin, kiến tạo nên những công trình bền đẹp và thịnh vượng.",Positive,0.9921,0.9921,0.0018,0.0062,False,False,True,True,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Anh thy Nguyễn,5,"Uy tín,chất lượng",2026-04-22,một tháng trước,"uy tín,chất lượng",Positive,0.9922,0.9922,0.0018,0.0061,False,False,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",MASTER _ DUC,5,"sản phẩm tốt chất lượng,",2026-04-22,một tháng trước,"sản phẩm tốt chất lượng,",Positive,0.9928,0.9928,0.0016,0.0056,False,False,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",khuc nguyen,5,"sản phẩm thiết bị nhà tắm &  nhà bếp tại đây rất nhiều mẫu cho mình chọn lựa luôn. Giá hợp lý, hàng rõ nguồn gốc. MN nên ghé trải nghiệm, mua sắm",2026-04-22,một tháng trước,"sản phẩm thiết bị nhà tắm nhà bếp tại đây rất nhiều mẫu cho mình chọn lựa luôn. giá hợp lý, hàng rõ nguồn gốc. mn nên ghé trải nghiệm, mua sắm",Positive,0.9926,0.9926,0.0018,0.0056,False,True,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Sang Nguyen,5,"Trưng bày nhiều hàng, mẫu mã đẹp, giá tốt.",2026-04-22,một tháng trước,"trưng bày nhiều hàng, mẫu mã đẹp, giá tốt.",Positive,0.992,0.992,0.0017,0.0063,False,True,True,True,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Lê Thiên An,5,"Hàng hoá đa dạng, chất lượng tốt, giá hợp lý",2026-04-22,một tháng trước,"hàng hoá đa dạng, chất lượng tốt, giá hợp lý",Positive,0.9915,0.9915,0.0017,0.0068,False,True,True,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Nhật Duy Cao,5,Trải nghiệm tuyệt vời ở Hoa Sen Home,2026-04-22,một tháng trước,trải nghiệm tuyệt vời ở hoa sen home,Positive,0.9929,0.9929,0.002,0.0051,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Nguyen Binh,5,Tuyệt vời.^^,2026-04-22,một tháng trước,tuyệt vời.,Positive,0.9929,0.9929,0.0019,0.0052,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Hữu Phước Nguyễn,5,,2026-05-15,một tuần trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Tống Xuân Đức - D07,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Khoa Diệp Trần Anh,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Tâm Nguyễn Viết,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Vinh Lai Chí,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Duy Võ Bảo,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"HOA SEN HOME - Bà Rịa 2 - Vũng Tàu Cửa hàng vật liệu xây dựng · G6P2+FVV, QL56",Hữu Phước Nguyễn,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Ha Pham,5,"Nhiều mẫu mã mới đẹp , đa dạng , Hoa Sen uy tín xưa giờ . Sẽ quay lại ủng hộ !!!",2026-05-08,2 tuần trước,"nhiều mẫu mã mới đẹp , đa dạng , hoa sen uy tín xưa giờ . sẽ quay lại ủng hộ !!!",Positive,0.9929,0.9929,0.0017,0.0054,False,False,True,True,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Tien Nguyen,5,Rất hài lòng về sản phẩm và dịch vụ,2026-05-08,2 tuần trước,rất hài lòng về sản phẩm và dịch vụ,Positive,0.9928,0.9928,0.0017,0.0054,False,False,True,False,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Nguyễn Vũ Hoài Dương,5,Sắp tới xây nhà sẽ ủng hộ showroom tiếp.,2026-05-08,2 tuần trước,sắp tới xây nhà sẽ ủng hộ showroom tiếp.,Positive,0.975,0.975,0.0024,0.0226,False,False,False,True,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Trúc Thanh,5,"Hàng uy tín, chất lượng, giá cả rõ ràng, được hỗ trợ tận tình trong quá trình chọn và mua hàng",2026-05-08,2 tuần trước,"hàng uy tín, chất lượng, giá cả rõ ràng, được hỗ trợ tận tình trong quá trình chọn và mua hàng",Positive,0.9929,0.9929,0.0019,0.0052,True,True,True,False,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Vân Nguyễn Lê,5,Nhiều gạch đẹp,2026-05-08,2 tuần trước,nhiều gạch đẹp,Positive,0.9888,0.9888,0.0016,0.0097,False,False,True,True,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,Thiện Nguyễn Quang,5,,2026-05-08,2 tuần trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,Showroom Gạch Men & TBVS - Hoa Sen Home Cửa hàng gạch ốp lát · 81 Phạm Ngọc Thạch,THU MAI NGỌC DIỄM,5,,2026-05-08,2 tuần trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Bằng Nguyễn nhân,5,Chuyện sân xuất ton xa go.nha xưởng.cty.risoc.vvv,2025-12-23,5 tháng trước,chuyện sân xuất ton xa go.nha xưởng.cty.risoc.vvv,Positive,0.9772,0.9772,0.0078,0.015,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Toản Nguyễn,3,Giá chát hơn so với mặt bằng chung.,2025-10-24,7 tháng trước,giá chát hơn so với mặt bằng chung.,Negative,0.9321,0.0096,0.9321,0.0583,False,True,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",cong manh Nguyen,5,Tôn hoa sen long thành là 1 trong 17 ch tôn hoa sen trong tỉnh đồng nai,2026-05-22,5 năm trước,tôn hoa sen long thành là 1 trong 17 ch tôn hoa sen trong tỉnh đồng nai,Positive,0.9898,0.9898,0.0026,0.0076,False,False,True,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Long Minh,5,"Sản phẩm đa dạng
Chất lượng tốt",2025-06-26,11 tháng trước,sản phẩm đa dạng chất lượng tốt,Positive,0.9924,0.9924,0.0017,0.0058,False,False,True,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",hong huu,5,ok,2025-07-26,Thời gian chỉnh sửa: 10 tháng trước,ok,Positive,0.9558,0.9558,0.0025,0.0417,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Kim Hoàng,5,Tốt,2026-05-22,6 năm trước,tốt,Positive,0.978,0.978,0.0018,0.0202,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Dac Huy Ngo,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Sơn Hà,1,,2026-05-22,một năm trước,,Negative,1.0,0.0,1.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Chí Tranminh,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Vlnhducthan@yahoo.com.vn Vinhthanh,1,,2026-05-22,2 năm trước,,Negative,1.0,0.0,1.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",to nhat Manh,3,,2026-05-22,2 năm trước,,Neutral,1.0,0.0,0.0,1.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Tân Nguyễn,1,,2026-05-22,3 năm trước,,Negative,1.0,0.0,1.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",kisaht nratto,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",Phạm Lưu Niên,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Long Thành Văn phòng công ty ·  · Số 1617, Quốc lộ 51, Tổ 2, Ấp Phước Hòa",longthanh hoasen,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Vy Nguyen,5,"Tận tâm, chuyên nghiệp, thái độ phục vụ tốt, nhiệt tình, giá cả phù hợp",2025-06-26,11 tháng trước,"tận tâm, chuyên nghiệp, thái độ phục vụ tốt, nhiệt tình, giá cả phù hợp",Positive,0.9928,0.9928,0.0017,0.0054,True,True,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,huê trần,5,"Thái độ phục vụ tốt, nhiệt tình, tận tâm với KH",2025-06-26,11 tháng trước,"thái độ phục vụ tốt, nhiệt tình, tận tâm với kh",Positive,0.9917,0.9917,0.002,0.0062,True,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Long Nguyễn Đức,5,"CH có đầy đủ các mặt hàng, nhân viên tư vấn nhiệt tình",2025-06-26,11 tháng trước,"ch có đầy đủ các mặt hàng, nhân viên tư vấn nhiệt tình",Positive,0.9923,0.9923,0.0017,0.006,True,False,True,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Thang Nguyen,5,"Cửa hàng phục vụ nhiệt tình, sản phẩm chất lượng 👍 …",2026-05-22,2 năm trước,"cửa hàng phục vụ nhiệt tình, sản phẩm chất lượng",Positive,0.9214,0.9214,0.0114,0.0672,True,False,True,True,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Văn Tài Trần,2,Không biết địa điểm trên!!!,2026-05-22,3 năm trước,không biết địa điểm trên!!!,Neutral,0.7259,0.2439,0.0301,0.7259,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,kha nguyen,5,OK,2026-05-22,3 năm trước,ok,Positive,0.9558,0.9558,0.0025,0.0417,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,hoàng nguyễn,5,,2025-06-26,11 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,THANH NGUYỄN,4,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Huê Trần,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Phất Lê Trương,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,HOA SEN HOME- TÂN UYÊN- BÌNH DƯƠNG Nhà cung cấp vật liệu xây dựng · ĐT742,Dai Ly,5,,2026-05-22,6 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Tân Nguyễn Phúc Gia,5,"nhân viên thân thiện, hàng bền tốt đúng giá",2026-05-22,một năm trước,"nhân viên thân thiện, hàng bền tốt đúng giá",Positive,0.9927,0.9927,0.0016,0.0057,True,True,True,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Người Khám phá Việt Nam,5,Của hàng mới khai truong,2026-05-22,6 năm trước,của hàng mới khai truong,Neutral,0.8257,0.0405,0.1338,0.8257,False,False,True,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Hua John,1,Nhân viên quá tệ,2026-05-22,5 năm trước,nhân viên quá tệ,Negative,0.9868,0.0057,0.9868,0.0074,True,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Nghia Huu,5,Rất tốt,2026-05-22,6 năm trước,rất tốt,Positive,0.9928,0.9928,0.0016,0.0056,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",KỲ DUYÊN 4/1,4,Nhiệt tình,2026-05-22,5 năm trước,nhiệt tình,Positive,0.8984,0.8984,0.0063,0.0953,True,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Thanh Bình Official,5,tốt,2026-05-22,6 năm trước,tốt,Positive,0.978,0.978,0.0018,0.0202,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Mai Anh Tuấn,5,,2025-12-23,5 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Khoa LTM,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Kha Tích Nguyên,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Vinh Nguyễn Hữu,5,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Hoa Sen Home,"Hoa Sen Home - Cửa Hàng Cần Giuộc Văn phòng công ty · Thửa đất số 600, tờ bản đồ số 17, QL50",Son Duong,4,,2026-05-22,3 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
